zip,city,state,avg_lat,avg_long,rest_pr_1,rest_rv_1,rest_pr_2,rest_rv_2,rest_pr_3,rest_rv_3,rest_pr_4,rest_rv_4,shop_pr_1,shop_rv_1,shop_pr_2,shop_rv_2,shop_pr_3,shop_rv_3,shop_pr_4,shop_rv_4,loca_pr_1,loca_rv_1,loca_pr_2,loca_rv_2,loca_pr_3,loca_rv_3,loca_pr_4,loca_rv_4
23663,Hampton,VA,37.03392011868241,-76.3147195288518,12,208,8,918,1,5,0,0,2,2,4,17,1,3,0,0,1,2,0,0,0,0,0,0
23833,Church Road,VA,37.15,-77.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23834,Colonial Heights,VA,37.257955953187114,-77.39956538740394,34,847,32,1337,1,8,0,0,16,42,35,200,12,68,3,8,2,6,2,9,0,0,0,0
23894,Wilsons,VA,37.14,-77.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23963,Red House,VA,37.18,-78.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23964,Red Oak,VA,36.76,-78.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23967,Saxe,VA,36.93,-78.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24011,Roanoke,VA,37.27149538505969,-79.94004440312791,12,708,24,1913,2,230,1,85,1,3,6,32,2,11,1,3,0,0,0,0,0,0,0,0
24082,Critz,VA,36.62,-80.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24112,Martinsville,VA,36.684619273319676,-79.87059021959432,19,182,11,181,0,0,0,0,1,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0
24137,Penhook,VA,36.97081068648856,-79.62814674231886,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24161,Sandy Level,VA,37.0,-79.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24171,Stuart,VA,36.64598983128797,-80.25166515818798,6,27,3,32,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1,2,0,0,0,0
24216,Appalachia,VA,36.9,-82.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24239,Davenport,VA,37.12,-82.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24474,Selma,VA,37.81,-79.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24549,Dry Fork,VA,36.75,-79.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24572,Madison Heights,VA,37.448346644889,-79.12044423193932,16,140,2,6,1,2,0,0,3,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0
98024,Fall City,WA,47.566438299270885,-121.8875138307814,3,167,4,514,0,0,0,0,1,13,3,20,1,28,0,0,0,0,0,0,0,0,0,0
98027,Issaquah,WA,47.53823032560608,-122.04249553763442,17,1619,45,9693,3,1423,0,0,4,40,30,607,11,207,3,73,0,0,10,196,0,0,0,0
98031,Kent,WA,47.39818277789271,-122.20273286650783,20,1465,22,2501,0,0,0,0,5,79,8,147,2,26,3,11,1,3,1,5,0,0,1,10
98057,Renton,WA,47.4780087488845,-122.21308406488927,43,4503,26,7198,1,863,0,0,11,363,40,842,4,66,2,25,1,16,5,144,2,25,1,12
98101,Seattle,WA,47.606594829180075,-122.33518192250028,10,1972,5,587,1,493,0,0,2,77,9,160,8,141,5,97,0,0,0,0,0,0,0,0
98118,Seattle,WA,47.54783186361079,-122.28081625750193,35,2836,45,8540,1,201,0,0,11,230,28,526,2,22,1,10,6,187,2,12,1,6,0,0
98251,Gold Bar,WA,47.8494875908393,-121.68489139282872,3,318,3,230,0,0,0,0,0,0,1,1,1,15,0,0,0,0,0,0,0,0,0,0
98321,Buckley,WA,47.16100557318676,-122.04670068561134,3,195,3,102,0,0,0,0,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0
98338,Graham,WA,47.05580823317101,-122.2970725599324,7,381,7,559,0,0,0,0,1,3,2,11,2,6,0,0,0,0,1,5,0,0,0,0
98355,Mineral,WA,46.71,-122.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98359,Olalla,WA,47.421889965637796,-122.54166383296301,0,0,1,17,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
98391,Bonney Lake,WA,47.170806364187754,-122.15847293909887,17,616,22,2191,0,0,0,0,5,48,23,255,2,17,0,0,2,9,3,13,1,3,0,0
98409,Tacoma,WA,47.21631784481611,-122.47494842687142,32,2215,35,6042,0,0,0,0,4,8,40,692,21,435,1,7,2,35,5,101,4,198,1,3
98418,Tacoma,WA,47.222917225301806,-122.4396461856008,17,1093,4,610,0,0,0,0,2,13,6,76,1,1,0,0,0,0,1,7,2,11,0,0
98512,Olympia,WA,46.985634727811,-122.94094235971814,9,357,4,478,0,0,0,0,3,40,13,181,1,6,0,0,0,0,2,10,0,0,0,0
98544,Galvin,WA,46.74,-123.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98584,Shelton,WA,47.21663828494644,-123.1027054585797,23,659,19,849,1,22,0,0,8,35,10,73,3,8,1,5,1,3,2,16,1,7,2,10
98605,Bingen,WA,45.721935013778904,-121.46908417482344,3,46,4,140,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0
98628,Klickitat,WA,45.81413,-121.16096399999999,0,0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98814,Carlton,WA,48.21,-120.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98817,Chelan Falls,WA,47.79,-119.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98828,Malaga,WA,47.32,-120.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98843,Orondo,WA,47.72092,-120.18543000000001,0,0,0,0,0,0,1,13,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
99001,Airway Heights,WA,47.646387826103386,-117.57906052711485,9,165,13,639,1,71,0,0,1,7,2,4,0,0,0,0,0,0,0,0,0,0,0,0
99025,Newman Lake,WA,47.723528261454895,-117.070603854954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99344,Othello,WA,46.83401829444699,-119.20258457915764,6,125,9,90,1,3,0,0,1,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0
99350,Prosser,WA,46.21254533782454,-119.77692477437891,8,146,11,519,1,8,0,0,2,23,3,30,1,3,0,0,0,0,0,0,0,0,0,0
99357,Royal City,WA,46.9011185,-119.64933475,1,3,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25007,Arnett,WV,37.84,-81.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25081,Foster,WV,38.09,-81.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25159,Poca,WV,38.458810880821254,-81.81404364876175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25169,Ridgeview,WV,38.15,-81.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25209,Whitesville,WV,37.97,-81.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25243,Gandeeville,WV,38.69,-81.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25253,Letart,WV,38.88,-81.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25268,Orma,WV,38.74,-81.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25275,Sandyville,WV,38.9,-81.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25403,Martinsburg,WV,39.44021784035608,-77.99064546901613,1,14,3,131,0,0,0,0,2,2,7,25,2,17,0,0,0,0,0,0,0,0,0,0
25404,Martinsburg,WV,39.495660334155396,-77.9364650412478,8,113,14,336,0,0,0,0,3,15,7,29,1,2,1,5,2,3,0,0,0,0,0,0
25524,Harts,WV,38.03,-82.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25559,Salt Rock,WV,38.32,-82.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25825,Cool Ridge,WV,37.64,-81.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25921,Sophia,WV,37.717654,-81.2470594,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26056,New Manchester,WV,40.53,-80.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26059,Triadelphia,WV,40.05907489819285,-80.59959462469322,4,51,13,510,0,0,0,0,0,0,5,12,1,42,1,1,0,0,0,0,0,0,0,0
26104,Parkersburg,WV,39.283932417450366,-81.52414405061029,6,135,4,50,0,0,0,0,1,1,3,7,0,0,0,0,0,0,1,1,0,0,0,0
26273,Huttonsville,WV,38.71,-79.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26321,Alum Bridge,WV,39.04,-80.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26385,Lost Creek,WV,39.15,-80.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26581,Littleton,WV,39.69,-80.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53217,Milwaukee,WI,43.13334252536289,-87.91347075632645,25,783,32,2125,1,30,0,0,6,43,29,392,14,140,6,41,0,0,6,68,4,63,1,26
53581,Richland Center,WI,43.329966757128965,-90.38472458494884,2,16,5,32,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53583,Sauk City,WI,43.26811933274049,-89.72958534968572,7,120,3,134,0,0,0,0,0,0,1,1,2,4,0,0,0,0,0,0,0,0,0,0
53704,Madison,WI,43.11624551393181,-89.3319812736672,40,1166,37,3831,0,0,0,0,9,119,39,309,7,65,3,11,5,24,10,131,2,10,1,1
53916,Beaver Dam,WI,43.46543980523017,-88.82727922199173,16,152,17,380,0,0,0,0,6,16,10,29,5,10,0,0,0,0,0,0,0,0,0,0
53954,Pardeeville,WI,43.529115369327144,-89.32212571700731,4,42,0,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
54141,Oconto,WI,44.73143794539917,-88.02081990392924,0,0,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54173,Suamico,WI,44.63267377741211,-88.05066236671873,1,15,1,34,1,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54424,Deerbrook,WI,45.31776203633827,-89.12119161006115,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54441,Hewitt,WI,44.64,-90.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54560,Sayner,WI,45.98522738194067,-89.50766584878363,0,0,3,50,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54566,Wabeno,WI,45.4442245252326,-88.67720622757118,1,2,1,8,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0
54720,Altoona,WI,44.8039082382444,-91.45184013022636,2,33,4,86,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0
54754,Merrillan,WI,44.42700157300278,-90.78360963377531,1,5,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54850,La Pointe,WI,46.77841313845596,-90.78701413216473,0,0,4,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54874,South Range,WI,46.605013,-91.9171205,1,6,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54896,Winter,WI,45.81183482411839,-90.9366567916455,3,18,2,11,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54971,Ripon,WI,43.844679565156916,-88.8541266367277,9,93,8,258,0,0,0,0,1,3,5,6,2,4,0,0,0,0,0,0,0,0,0,0
54982,Wautoma,WI,44.067441231149886,-89.27282905267155,9,51,4,119,0,0,0,0,4,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0
82060,Hillsdale,WY,41.21,-104.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82435,Powell,WY,44.75018411790994,-108.76451485653851,9,62,3,23,0,0,0,0,3,7,4,5,1,1,0,0,0,0,0,0,0,0,0,0
83013,Moran,WY,43.88050411579594,-110.56818829091827,0,0,9,245,2,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
