zip,city,state,cat,pr_1,rv_1,pr_2,rv_2,pr_3,rv_3,pr_4,rv_4,avg_lat,avg_long,db_city
98814,Carlton,WA,shopping,0,0,0,0,0,0,0,0,48.21,-120.16,Carlton
98814,Carlton,WA,localservices,0,0,0,0,0,0,0,0,48.248416,-120.115985,Carlton
98817,Chelan Falls,WA,restaurants,0,0,0,0,0,0,0,0,47.79,-119.99,Chelan Falls
98817,Chelan Falls,WA,shopping,0,0,0,0,0,0,0,0,47.8010456,-119.9850349,Chelan Falls
98817,Chelan Falls,WA,localservices,0,0,0,0,0,0,0,0,47.79,-119.99,Chelan Falls
98828,Malaga,WA,restaurants,0,0,0,0,0,0,0,0,47.32,-120.19,Malaga
98828,Malaga,WA,shopping,0,0,0,0,0,0,0,0,47.32,-120.19,Malaga
98828,Malaga,WA,localservices,0,0,0,0,0,0,0,0,47.32,-120.19,Malaga
98843,Orondo,WA,restaurants,0,0,0,0,0,0,1,13,47.72092,-120.18543,Orondo
98843,Orondo,WA,shopping,0,0,1,1,0,0,0,0,47.7491636,-120.1975977,Orondo
98843,Orondo,WA,localservices,0,0,0,0,0,0,0,0,47.72,-120.15,Orondo
99001,Airway Heights,WA,restaurants,9,165,13,639,1,71,0,0,47.64638782610338,-117.57906052711483,Airway Heights
99001,Airway Heights,WA,shopping,1,7,2,4,0,0,0,0,47.64602037093664,-117.56616501652479,Airway Heights
99001,Airway Heights,WA,localservices,0,0,0,0,0,0,0,0,47.63903858585205,-117.58732779892574,Airway Heights
99025,Newman Lake,WA,restaurants,0,0,0,0,0,0,0,0,47.7235282614549,-117.070603854954,Newman Lake
99025,Newman Lake,WA,shopping,0,0,0,0,0,0,0,0,47.74682,-117.06962,Newman Lake
99025,Newman Lake,WA,localservices,0,0,0,0,0,0,0,0,47.77,-117.09,Newman Lake
99344,Othello,WA,restaurants,6,125,9,90,1,3,0,0,46.83401829444699,-119.20258457915763,Othello
99344,Othello,WA,shopping,1,1,0,0,0,0,1,5,46.82316202368224,-119.1640129648428,Othello
99344,Othello,WA,localservices,0,0,0,0,0,0,0,0,46.8,-119.15,Othello
99350,Prosser,WA,restaurants,8,146,11,519,1,8,0,0,46.21254533782454,-119.7769247743789,Prosser
99350,Prosser,WA,shopping,2,23,3,30,1,3,0,0,46.21202121426026,-119.77690086832388,Prosser
99350,Prosser,WA,localservices,0,0,0,0,0,0,0,0,46.21666275,-119.78412425,Prosser
99357,Royal City,WA,restaurants,1,3,1,34,0,0,0,0,46.9011185,-119.64933475000001,Royal City
99357,Royal City,WA,shopping,0,0,0,0,0,0,0,0,46.9,-119.66,Royal City
99357,Royal City,WA,localservices,0,0,0,0,0,0,0,0,46.90087,-119.62133,Royal City
25007,Arnett,WV,restaurants,0,0,0,0,0,0,0,0,37.84,-81.43,Arnett
25007,Arnett,WV,shopping,0,0,0,0,0,0,0,0,37.84,-81.43,Arnett
25007,Arnett,WV,localservices,0,0,0,0,0,0,0,0,37.84,-81.43,Arnett
25081,Foster,WV,restaurants,0,0,0,0,0,0,0,0,38.09,-81.77,Foster
25081,Foster,WV,shopping,0,0,0,0,0,0,0,0,38.09,-81.77,Foster
25081,Foster,WV,localservices,0,0,0,0,0,0,0,0,38.09,-81.77,Foster
25159,Poca,WV,restaurants,0,0,0,0,0,0,0,0,38.45881088082125,-81.81404364876175,Poca
25159,Poca,WV,shopping,0,0,0,0,0,0,0,0,38.46424804907007,-81.81387486316903,Poca
25159,Poca,WV,localservices,0,0,0,0,0,0,0,0,38.47,-81.81,Poca
25169,Ridgeview,WV,restaurants,0,0,0,0,0,0,0,0,38.15,-81.78,Ridgeview
25169,Ridgeview,WV,shopping,0,0,0,0,0,0,0,0,38.15,-81.78,Ridgeview
25169,Ridgeview,WV,localservices,0,0,0,0,0,0,0,0,38.15,-81.78,Ridgeview
25209,Whitesville,WV,restaurants,0,0,0,0,0,0,0,0,37.97,-81.53,Whitesville
25209,Whitesville,WV,shopping,0,0,0,0,0,0,0,0,37.97,-81.53,Whitesville
25209,Whitesville,WV,localservices,0,0,0,0,0,0,0,0,37.97,-81.53,Whitesville
25243,Gandeeville,WV,restaurants,0,0,0,0,0,0,0,0,38.69,-81.46,Gandeeville
25243,Gandeeville,WV,shopping,0,0,0,0,0,0,0,0,38.69,-81.46,Gandeeville
25243,Gandeeville,WV,localservices,0,0,0,0,0,0,0,0,38.69,-81.46,Gandeeville
25253,Letart,WV,restaurants,0,0,0,0,0,0,0,0,38.88,-81.97,Letart
25253,Letart,WV,shopping,0,0,0,0,0,0,0,0,38.88,-81.97,Letart
25253,Letart,WV,localservices,0,0,0,0,0,0,0,0,38.88,-81.97,Letart
25268,Orma,WV,restaurants,0,0,0,0,0,0,0,0,38.74,-81.09,Orma
25268,Orma,WV,shopping,0,0,0,0,0,0,0,0,38.74,-81.09,Orma
25268,Orma,WV,localservices,0,0,0,0,0,0,0,0,38.74,-81.09,Orma
25275,Sandyville,WV,restaurants,0,0,0,0,0,0,0,0,38.9,-81.64,Sandyville
25275,Sandyville,WV,shopping,0,0,0,0,0,0,0,0,38.9,-81.64,Sandyville
25275,Sandyville,WV,localservices,0,0,0,0,0,0,0,0,38.9,-81.64,Sandyville
25403,Martinsburg,WV,restaurants,1,14,3,131,0,0,0,0,39.440217840356084,-77.99064546901612,Martinsburg
25403,Martinsburg,WV,shopping,2,2,7,25,2,17,0,0,39.44597010634518,-77.98987218663032,Martinsburg
25403,Martinsburg,WV,localservices,0,0,0,0,0,0,0,0,39.48366095518318,-77.98776483543831,Martinsburg
25404,Martinsburg,WV,restaurants,8,113,14,336,0,0,0,0,39.4956603341554,-77.93646504124779,Martinsburg
25404,Martinsburg,WV,shopping,3,15,7,29,1,2,1,5,39.49406152994794,-77.94239515352255,Martinsburg
25404,Martinsburg,WV,localservices,2,3,0,0,0,0,0,0,39.477673481046544,-77.94487873378093,Martinsburg
25524,Harts,WV,restaurants,0,0,0,0,0,0,0,0,38.03,-82.13,Harts
25524,Harts,WV,shopping,0,0,0,0,0,0,0,0,38.03,-82.13,Harts
25524,Harts,WV,localservices,0,0,0,0,0,0,0,0,38.03,-82.13,Harts
25559,Salt Rock,WV,restaurants,0,0,0,0,0,0,0,0,38.32,-82.24,Salt Rock
25559,Salt Rock,WV,shopping,0,0,0,0,0,0,0,0,38.32,-82.24,Salt Rock
25559,Salt Rock,WV,localservices,0,0,0,0,0,0,0,0,38.32,-82.24,Salt Rock
25825,Cool Ridge,WV,restaurants,0,0,0,0,0,0,0,0,37.64,-81.08,Cool Ridge
25825,Cool Ridge,WV,shopping,0,0,0,0,0,0,0,0,37.64,-81.08,Cool Ridge
25825,Cool Ridge,WV,localservices,0,0,0,0,0,0,0,0,37.64,-81.08,Cool Ridge
25921,Sophia,WV,restaurants,2,19,0,0,0,0,0,0,37.717653999999996,-81.2470594,Sophia
25921,Sophia,WV,shopping,0,0,0,0,0,0,0,0,37.707494,-81.2528223,Sophia
25921,Sophia,WV,localservices,0,0,0,0,0,0,0,0,37.7,-81.25,Sophia
26056,New Manchester,WV,restaurants,0,0,0,0,0,0,0,0,40.53,-80.58,New Manchester
26056,New Manchester,WV,shopping,0,0,0,0,0,0,0,0,40.53,-80.58,New Manchester
26056,New Manchester,WV,localservices,0,0,0,0,0,0,0,0,40.53,-80.58,New Manchester
26059,Triadelphia,WV,restaurants,4,51,13,510,0,0,0,0,40.05907489819284,-80.59959462469324,Triadelphia
26059,Triadelphia,WV,shopping,0,0,5,12,1,42,1,1,40.05632310989552,-80.60058985240828,Triadelphia
26059,Triadelphia,WV,localservices,0,0,0,0,0,0,0,0,40.0535147,-80.6037782,Triadelphia
26104,Parkersburg,WV,restaurants,6,135,4,50,0,0,0,0,39.28393241745037,-81.5241440506103,Parkersburg
26104,Parkersburg,WV,shopping,1,1,3,7,0,0,0,0,39.28822915,-81.531328075,Parkersburg
26104,Parkersburg,WV,localservices,0,0,1,1,0,0,0,0,39.2882205,-81.532266075,Parkersburg
26273,Huttonsville,WV,restaurants,0,0,0,0,0,0,0,0,38.71,-79.97,Huttonsville
26273,Huttonsville,WV,shopping,0,0,0,0,0,0,0,0,38.71,-79.97,Huttonsville
26273,Huttonsville,WV,localservices,0,0,0,0,0,0,0,0,38.71,-79.97,Huttonsville
26321,Alum Bridge,WV,restaurants,0,0,0,0,0,0,0,0,39.04,-80.69,Alum Bridge
26321,Alum Bridge,WV,shopping,0,0,0,0,0,0,0,0,39.04,-80.69,Alum Bridge
26321,Alum Bridge,WV,localservices,0,0,0,0,0,0,0,0,39.04,-80.69,Alum Bridge
26385,Lost Creek,WV,restaurants,0,0,0,0,0,0,0,0,39.15,-80.35,Lost Creek
26385,Lost Creek,WV,shopping,0,0,0,0,0,0,0,0,39.15,-80.35,Lost Creek
26385,Lost Creek,WV,localservices,0,0,0,0,0,0,0,0,39.161214,-80.3520335,Lost Creek
26581,Littleton,WV,restaurants,0,0,0,0,0,0,0,0,39.69,-80.51,Littleton
26581,Littleton,WV,shopping,0,0,0,0,0,0,0,0,39.69,-80.51,Littleton
26581,Littleton,WV,localservices,0,0,0,0,0,0,0,0,39.69,-80.51,Littleton
53217,Milwaukee,WI,restaurants,25,783,32,2125,1,30,0,0,43.13334252536289,-87.91347075632643,Milwaukee
53217,Milwaukee,WI,shopping,6,43,29,392,14,140,6,41,43.12414776269349,-87.91301159641473,Milwaukee
53217,Milwaukee,WI,localservices,0,0,6,68,4,63,1,26,43.13669147429857,-87.91186986642407,Milwaukee
53581,Richland Center,WI,restaurants,2,16,5,32,0,0,0,0,43.32996675712896,-90.38472458494883,Richland Center
53581,Richland Center,WI,shopping,3,8,0,0,0,0,0,0,43.32817525894437,-90.37631333223237,Richland Center
53581,Richland Center,WI,localservices,0,0,0,0,0,0,0,0,43.33,-90.38,Richland Center
53583,Sauk City,WI,restaurants,7,120,3,134,0,0,0,0,43.26811933274049,-89.72958534968572,Sauk City
53583,Sauk City,WI,shopping,0,0,1,1,2,4,0,0,43.27232660019752,-89.72513207562578,Sauk City
53583,Sauk City,WI,localservices,0,0,0,0,0,0,0,0,43.27008844863755,-89.72750425711035,Sauk City
53704,Madison,WI,restaurants,40,1166,37,3831,0,0,0,0,43.116245513931815,-89.3319812736672,Madison
53704,Madison,WI,shopping,9,119,39,309,7,65,3,11,43.1186006449972,-89.3203979346807,Madison
53704,Madison,WI,localservices,5,24,10,131,2,10,1,1,43.115892900111746,-89.34075123627663,Madison
53916,Beaver Dam,WI,restaurants,16,152,17,380,0,0,0,0,43.465439805230176,-88.82727922199173,Beaver Dam
53916,Beaver Dam,WI,shopping,6,16,10,29,5,10,0,0,43.46552565234804,-88.83022877284367,Beaver Dam
53916,Beaver Dam,WI,localservices,0,0,0,0,0,0,0,0,43.46851611686982,-88.82675472146872,Beaver Dam
53954,Pardeeville,WI,restaurants,4,42,0,0,0,0,0,0,43.52911536932714,-89.32212571700732,Pardeeville
53954,Pardeeville,WI,shopping,1,3,1,1,0,0,0,0,43.54868350518554,-89.296387369375,Pardeeville
53954,Pardeeville,WI,localservices,0,0,0,0,0,0,0,0,43.5330214087565,-89.29661329957683,Pardeeville
54141,Oconto,WI,restaurants,0,0,2,27,0,0,0,0,44.731437945399165,-88.02081990392924,Little Suamico
54141,Oconto,WI,shopping,0,0,0,0,0,0,0,0,44.71567,-88.029785,Little Suamico
54141,Oconto,WI,localservices,0,0,0,0,0,0,0,0,44.71,-88.01,Little Suamico
54173,Suamico,WI,restaurants,1,15,1,34,1,89,0,0,44.63267377741211,-88.05066236671874,Suamico
54173,Suamico,WI,shopping,0,0,0,0,0,0,0,0,44.630035,-88.040975,Suamico
54173,Suamico,WI,localservices,0,0,0,0,0,0,0,0,44.6557170428467,-88.04600056030276,Suamico
54424,Deerbrook,WI,restaurants,0,0,1,3,0,0,0,0,45.31776203633827,-89.12119161006115,Deerbrook
54424,Deerbrook,WI,shopping,0,0,0,0,0,0,0,0,45.23,-89.16,Deerbrook
54424,Deerbrook,WI,localservices,0,0,0,0,0,0,0,0,45.23,-89.16,Deerbrook
54441,Hewitt,WI,restaurants,0,0,0,0,0,0,0,0,44.64,-90.1,Hewitt
54441,Hewitt,WI,shopping,0,0,0,0,0,0,0,0,44.64,-90.1,Hewitt
54441,Hewitt,WI,localservices,0,0,0,0,0,0,0,0,44.64,-90.1,Hewitt
54560,Sayner,WI,restaurants,0,0,3,50,0,0,0,0,45.98522738194067,-89.50766584878363,Sayner
54560,Sayner,WI,shopping,1,1,0,0,0,0,0,0,45.992455766666666,-89.54416446666669,Sayner
54560,Sayner,WI,localservices,0,0,0,0,0,0,0,0,46.0,-89.53,Sayner
54566,Wabeno,WI,restaurants,1,2,1,8,0,0,0,0,45.4442245252326,-88.67720622757118,Wabeno
54566,Wabeno,WI,shopping,0,0,1,8,0,0,0,0,45.43905,-88.64174,Wabeno
54566,Wabeno,WI,localservices,0,0,0,0,0,0,0,0,45.4377518,-88.6633377,Wabeno
54720,Altoona,WI,restaurants,2,33,4,86,0,0,0,0,44.803908238244404,-91.45184013022637,Altoona
54720,Altoona,WI,shopping,0,0,0,0,1,3,0,0,44.80818143654625,-91.4590769285389,Altoona
54720,Altoona,WI,localservices,0,0,0,0,0,0,0,0,44.8010614,-91.4328671,Altoona
54754,Merrillan,WI,restaurants,1,5,0,0,1,18,0,0,44.42700157300277,-90.78360963377531,Merrillan
54754,Merrillan,WI,shopping,0,0,0,0,0,0,0,0,44.45,-90.83,Merrillan
54754,Merrillan,WI,localservices,0,0,0,0,0,0,0,0,44.45,-90.83,Merrillan
54850,La Pointe,WI,restaurants,0,0,4,103,0,0,0,0,46.77841313845596,-90.78701413216474,La Pointe
54850,La Pointe,WI,shopping,0,0,0,0,0,0,0,0,46.7801436468771,-90.7880954696956,La Pointe
54850,La Pointe,WI,localservices,0,0,0,0,0,0,0,0,46.9371,-90.58098,La Pointe
54874,South Range,WI,restaurants,1,6,1,9,0,0,0,0,46.605013,-91.91712050000001,South Range
54874,South Range,WI,shopping,0,0,0,0,0,0,0,0,46.58,-91.93,South Range
54874,South Range,WI,localservices,0,0,0,0,0,0,0,0,46.58,-91.93,South Range
54896,Winter,WI,restaurants,3,18,2,11,0,0,0,0,45.8118348241184,-90.93665679164552,Winter
54896,Winter,WI,shopping,1,2,0,0,0,0,0,0,45.82177,-91.0118899,Winter
54896,Winter,WI,localservices,0,0,0,0,0,0,0,0,45.8248291015625,-91.0093688964844,Winter
54971,Ripon,WI,restaurants,9,93,8,258,0,0,0,0,43.844679565156916,-88.85412663672771,Ripon
54971,Ripon,WI,shopping,1,3,5,6,2,4,0,0,43.84732263225621,-88.84414431820908,Ripon
54971,Ripon,WI,localservices,0,0,0,0,0,0,0,0,43.850097000000005,-88.845035,Ripon
54982,Wautoma,WI,restaurants,9,51,4,119,0,0,0,0,44.06744123114988,-89.27282905267154,Wautoma
54982,Wautoma,WI,shopping,4,12,1,1,0,0,0,0,44.07320729434025,-89.28796334049518,Wautoma
54982,Wautoma,WI,localservices,0,0,0,0,0,0,0,0,44.056923000000005,-89.27748966666667,Wautoma
82060,Hillsdale,WY,restaurants,0,0,0,0,0,0,0,0,41.21,-104.48,Hillsdale
82060,Hillsdale,WY,shopping,0,0,0,0,0,0,0,0,41.21,-104.48,Hillsdale
82060,Hillsdale,WY,localservices,0,0,0,0,0,0,0,0,41.21,-104.48,Hillsdale
82435,Powell,WY,restaurants,9,62,3,23,0,0,0,0,44.75018411790994,-108.7645148565385,Powell
82435,Powell,WY,shopping,3,7,4,5,1,1,0,0,44.752711871993135,-108.76206365837565,Powell
82435,Powell,WY,localservices,0,0,0,0,0,0,0,0,44.73969539613038,-108.808186808081,Powell
83013,Moran,WY,restaurants,0,0,9,245,2,82,0,0,43.880504115795944,-110.56818829091826,Moran
83013,Moran,WY,shopping,0,0,0,0,0,0,0,0,43.84,-110.5,Moran
83013,Moran,WY,localservices,0,0,0,0,0,0,0,0,43.84,-110.5,Moran
